vendor_id,regime_signal,risk_relevance,risk_adjusted_regime_signal,risk_class,win_change_relevance,participation_change_relevance,network_change_relevance,bid_position_relevance,interaction_relevance,mahalanobis_distance,cusum_score,persistence_score,z_participation_intensity,z_win_rate,z_bid_position,z_market_breadth,z_network_exposure,risk_explanation
V0098,0.1748,0.0,0.08295487970000001,LOW_RELEVANCE,0.0,0.0,0.0,0.0,0.0,1.2528,0.1384,0.0857,-0.0531,-0.4945,0.8503,0.0,-0.1927,behavioral deviation detected; procurement relevance is weak
V0328,0.1716,0.004936235497171349,0.0821261946891192,LOW_RELEVANCE,0.0,0.041135295809761246,0.0,0.0,0.0,0.9322,0.2126,0.1111,0.1287,0.0,0.4997,0.0,-0.3372,behavioral deviation detected; procurement relevance is weak
V0534,0.1708,0.002236904951440854,0.08211265762896036,LOW_RELEVANCE,0.0,0.0,0.0,0.04473809902881708,0.0,1.0142,0.3034,0.15,-0.2908,0.0,-0.1405,0.0,-1.0117,behavioral deviation detected; procurement relevance is weak
V0168,0.1667,0.028423510055661384,0.08209050999192027,LOW_RELEVANCE,0.042108893061036816,0.021366824335344967,0.0,0.0,0.013497999759248685,0.5702,0.559,0.1667,0.0655,0.1099,0.7926,0.0,0.0,behavioral deviation detected; procurement relevance is weak
V0004,0.1708,0.012428441838970669,0.08208439128437796,LOW_RELEVANCE,0.0,0.06197235945219186,0.043031675651535935,0.0,0.007746123262923857,0.903,0.211,0.1,0.1982,-0.2503,0.59,-0.8333,0.1349,behavioral deviation detected; procurement relevance is weak
V0017,0.1629,0.043833977544634646,0.08111441025869685,LOW_RELEVANCE,0.0796981409902448,0.0,0.0,0.0,0.0,0.9876,0.2374,0.16,-0.025,0.2165,0.6183,0.0,-0.5666,behavioral deviation detected; procurement relevance is weak
V0012,0.1685,0.0013525805813723551,0.08025258890053391,LOW_RELEVANCE,0.0,0.011271504844769627,0.0,0.0,0.0,1.0069,0.1933,0.1,0.0342,-0.4812,0.3394,0.0,-0.3653,behavioral deviation detected; procurement relevance is weak
V0421,0.162,0.04802862149532711,0.07986814660586304,LOW_RELEVANCE,0.0873247663551402,0.0,0.0,0.0,0.0,0.7911,0.2642,0.0833,-0.2878,0.2392,0.2798,-0.4762,-0.439,behavioral deviation detected; procurement relevance is weak
V0441,0.1655,0.014914464402326475,0.07969742784695423,LOW_RELEVANCE,0.0,0.1169198163193218,0.0,0.01768172888015717,0.0,1.0986,0.2349,0.1,0.3972,-0.2836,-0.054,-1.0,-0.4946,behavioral deviation detected; procurement relevance is weak
V0460,0.1588,0.07175702586038182,0.07952273341725064,LOW_RELEVANCE,0.10768462005211123,0.0,0.03815325424815646,0.08700812562768191,0.02563909105242018,0.9232,0.1718,0.0667,-0.1695,0.3017,-0.2859,0.0,0.119,behavioral deviation detected; procurement relevance is weak
V0329,0.1672,0.006489043039571181,0.0794130343789374,LOW_RELEVANCE,0.0,0.05407535866309318,0.0,0.0,0.0,1.041,0.1562,0.06,0.1715,-0.2757,0.1278,-1.5385,-0.0519,behavioral deviation detected; procurement relevance is weak
V0341,0.1604,0.04155650864240546,0.07910057563880735,LOW_RELEVANCE,0.02259754476503245,0.1020652499251721,0.011108547318456011,0.18782825274784773,0.032999663038740495,0.8255,0.3262,0.1143,0.341,0.0578,-0.6938,0.0,0.0337,behavioral deviation detected; procurement relevance is weak
V0326,0.1603,0.0364591644734757,0.07853765928233945,LOW_RELEVANCE,0.02072153237494614,0.11943408964160968,0.0,0.1250583294447037,0.02238657219013485,0.7745,0.2706,0.1,0.4069,0.0529,-0.4288,-0.6667,-0.1889,behavioral deviation detected; procurement relevance is weak
V0270,0.1548,0.07549745747672688,0.0781952672479719,LOW_RELEVANCE,0.09482602556211306,0.08889361314422815,0.0,0.08825674690007294,0.04131536247626834,0.7024,0.2887,0.1,0.2927,0.2619,-0.2904,0.0,-0.3083,behavioral deviation detected; procurement relevance is weak
V0213,0.1577,0.04390649774973593,0.07805790388237871,LOW_RELEVANCE,0.04489016236867239,0.0430622009569378,0.014778325123152709,0.1218569797734391,0.03387164666804705,0.3784,0.6548,0.125,0.135,0.1175,-0.4163,0.0,0.045,behavioral deviation detected; procurement relevance is weak
V0536,0.1536,0.0532686532076347,0.0764068584652013,LOW_RELEVANCE,0.05809660161253862,0.0,0.11886509824654154,0.10316582463902425,0.03324011614531956,0.5517,0.3886,0.1111,-0.0857,0.1542,-0.3451,0.0,0.4047,behavioral deviation detected; procurement relevance is weak
V0527,0.1594,0.011667775401759348,0.07636864667923556,LOW_RELEVANCE,0.0,0.018934562935347787,0.1010427903631787,0.0,0.006561023102316596,0.906,0.2633,0.0857,0.0579,-0.5714,0.3047,0.0,0.3372,behavioral deviation detected; procurement relevance is weak
V0056,0.1528,0.04497723470059195,0.0761539226911031,LOW_RELEVANCE,0.07752481458248774,0.0,0.0,0.04677173360447382,0.0,0.882,0.1856,0.16,-0.4036,0.2101,-0.1472,0.0,-0.4216,behavioral deviation detected; procurement relevance is weak
V0039,0.1519,0.06297514375354464,0.0757264120499978,LOW_RELEVANCE,0.09981276105429929,0.0,0.0387696251201538,0.0,0.024882775820338602,0.6884,0.281,0.08,-0.3757,0.2772,0.0964,-0.4167,0.121,behavioral deviation detected; procurement relevance is weak
V0031,0.1418,0.1420478620114298,0.07511504308594041,LOW_RELEVANCE,0.23921974376920968,0.01344996547074879,0.0,0.07515876441210925,0.025525344306345638,1.0379,0.0779,0.0857,0.0409,0.7861,-0.2438,0.0,-0.1285,behavioral deviation detected; procurement relevance is weak
V0457,0.1546,0.016067902303828166,0.07494819350883145,LOW_RELEVANCE,0.0,0.13389918586523472,0.0,0.0,0.0,0.9756,0.1772,0.1333,0.4638,-0.3048,0.0914,0.0,-0.1499,behavioral deviation detected; procurement relevance is weak
V0246,0.1554,0.002609971630743144,0.07494637916419722,LOW_RELEVANCE,0.0,0.0217497635895262,0.0,0.0,0.0,0.5657,0.4566,0.1667,0.0667,-0.2584,0.243,0.0,-0.4818,behavioral deviation detected; procurement relevance is weak
V0077,0.1504,0.05197232762252898,0.07459542637047124,LOW_RELEVANCE,0.03920061491160646,0.12162557826316098,0.0,0.19204976973418436,0.031072157714284412,1.043,0.1531,0.1,0.4154,0.102,-0.7131,0.0,0.0,behavioral deviation detected; procurement relevance is weak
V0383,0.1559,0.016880639340036092,0.07432408372492344,LOW_RELEVANCE,0.0,0.14067199450030077,0.0,0.0,0.0,1.0107,0.1465,0.0333,0.4911,-0.5159,0.1426,0.0,-0.3238,behavioral deviation detected; procurement relevance is weak
V0289,0.1506,0.009247808029533917,0.0720511107715127,LOW_RELEVANCE,0.0,0.07706506691278264,0.0,0.0,0.0,0.8112,0.1928,0.0889,0.2505,-0.0752,0.3388,-0.7692,-0.6572,behavioral deviation detected; procurement relevance is weak
V0013,0.1498,0.012260729035733524,0.07186867830212748,LOW_RELEVANCE,0.0,0.10217274196444603,0.0,0.0,0.0,0.6531,0.2757,0.0909,0.3414,-0.1867,0.058,-0.625,-0.0843,behavioral deviation detected; procurement relevance is weak
V0379,0.1404,0.08579627586026738,0.07059904561388493,LOW_RELEVANCE,0.1510170815363195,0.0,0.005469915464942815,0.0,0.011496438890481133,0.7119,0.2714,0.0286,-0.367,0.4447,0.2045,0.0,0.0165,behavioral deviation detected; procurement relevance is weak
V0110,0.1429,0.03686640364497858,0.07027822246698681,LOW_RELEVANCE,0.026479750778816202,0.08592321755027421,0.0,0.15397631133671744,0.021464695218804453,0.9198,0.1478,0.12,0.282,0.068,-0.546,0.0,-0.4497,behavioral deviation detected; procurement relevance is weak
V0392,0.143,0.02742203962321819,0.06944887019577636,LOW_RELEVANCE,0.0,0.13706313821372068,0.030287358179526134,0.1323712294299679,0.009664564558556127,0.6646,0.2192,0.0909,0.4765,-0.1353,-0.4577,0.0,0.0937,behavioral deviation detected; procurement relevance is weak
V0371,0.1399,0.04244463277244459,0.06876011576157,LOW_RELEVANCE,0.0523842013494049,0.04713505272519375,0.011108547318456011,0.0,0.03544215958886079,0.5273,0.3118,0.0909,0.1484,0.1382,0.3295,0.0,0.0337,behavioral deviation detected; procurement relevance is weak
V0331,0.1403,0.02971342408994847,0.06820088497805067,LOW_RELEVANCE,0.0,0.12444548213868784,0.13596958612943175,0.0,0.019511996714756973,0.9565,0.0873,0.0857,0.4264,-0.0843,0.2117,-1.0,0.4721,behavioral deviation detected; procurement relevance is weak
V0011,0.1451,0.005901644412603682,0.06816179569113283,LOW_RELEVANCE,0.0,0.0,0.06035643812447146,0.021462587252919302,0.0,1.1296,0.053,0.0,-0.4202,-0.3901,-0.0658,-1.25,0.1927,behavioral deviation detected; procurement relevance is weak
V0138,0.1346,0.0725094177480212,0.06783493954954296,LOW_RELEVANCE,0.06667662211603077,0.1560469237910372,0.0,0.15862687906663675,0.045901503879739805,0.6877,0.2537,0.1,0.5547,0.1786,-0.5656,0.0,0.0,behavioral deviation detected; procurement relevance is weak
V0307,0.1415,0.0,0.066652053875,LOW_RELEVANCE,0.0,0.0,0.0,0.0,0.0,0.8806,0.1275,0.0429,-0.1393,-0.6065,0.404,-0.4,-0.2806,behavioral deviation detected; procurement relevance is weak
V0396,0.1381,0.008703854626047128,0.06655105143028484,LOW_RELEVANCE,0.0,0.0,0.08789638502933934,0.033442876473999614,0.0,0.4444,0.2965,0.1333,-0.016,-0.2185,-0.1038,0.0,0.2891,behavioral deviation detected; procurement relevance is weak
V0401,0.1377,0.0212416346400131,0.06648404586998012,LOW_RELEVANCE,0.0,0.025404457150282635,0.16439195587989527,0.062060340784742846,0.009693631361752103,0.7553,0.214,0.0857,0.0782,-0.0893,-0.1985,0.0,0.5902,behavioral deviation detected; procurement relevance is weak
V0148,0.1385,0.00775219001174027,0.06614487254175155,LOW_RELEVANCE,0.0,0.0,0.09690237514675337,0.0,0.0,0.8808,0.1614,0.0857,-0.0748,-0.4802,0.5673,0.0,0.3219,behavioral deviation detected; procurement relevance is weak
V0083,0.135,0.016041609651211236,0.06544496305145173,LOW_RELEVANCE,0.0,0.0,0.1578001740546307,0.06835191453681562,0.0,0.7192,0.1752,0.1333,-0.1665,-0.0785,-0.2201,0.0,0.5621,behavioral deviation detected; procurement relevance is weak
V0154,0.1317,0.011932543268384502,0.0626097079433415,LOW_RELEVANCE,0.0,0.0701999070199907,0.0,0.07017108851971238,0.0,0.8891,0.0893,0.04,0.2265,-0.3175,-0.2264,-0.8333,-0.0723,behavioral deviation detected; procurement relevance is weak
V0070,0.1308,0.0,0.061868759700000005,LOW_RELEVANCE,0.0,0.0,0.0,0.0,0.0,0.8681,0.1438,0.0667,-0.2601,-0.5042,0.2823,0.0,-0.1686,behavioral deviation detected; procurement relevance is weak
V0306,0.1255,0.029522306258911266,0.06099718056879818,LOW_RELEVANCE,0.02259754476503245,0.10461125205193254,0.0,0.0032891458187979668,0.021879245504858064,0.7586,0.1533,0.0857,0.3505,0.0578,-0.0099,0.0,-0.3957,behavioral deviation detected; procurement relevance is weak
V0177,0.1213,0.05158088027052529,0.06029306214571495,LOW_RELEVANCE,0.060362324287754635,0.0,0.13837670170601415,0.0,0.036557328878895554,0.4409,0.3316,0.1143,-0.0348,0.1606,0.0335,0.0,0.4818,behavioral deviation detected; procurement relevance is weak
V0391,0.1233,0.042393774880807596,0.060063139120967945,LOW_RELEVANCE,0.020184205369390553,0.17850981680768915,0.009279746375615072,0.028214181594376598,0.03859097560476025,0.8287,0.0758,0.04,0.6519,0.0515,-0.0871,-0.625,0.0281,behavioral deviation detected; procurement relevance is weak
V0405,0.1232,0.024224760520438024,0.058967680673773566,LOW_RELEVANCE,0.0,0.1314669523175357,0.06970974944182584,0.0,0.01435973143493837,0.9618,0.0389,0.0222,0.4541,-0.4457,0.2532,0.0,0.2248,behavioral deviation detected; procurement relevance is weak
V0367,0.1209,0.014566663370544904,0.05800182441442142,LOW_RELEVANCE,0.0,0.10952804986642921,0.0,0.028465947731467992,0.0,0.5667,0.1912,0.08,0.369,-0.0983,-0.0879,0.0,-0.4151,behavioral deviation detected; procurement relevance is weak
V0279,0.1176,0.04837846714398492,0.057601979864355925,LOW_RELEVANCE,0.04141104294478527,0.022068650780715193,0.15189551352726655,0.0,0.054012571742429356,0.7901,0.0836,0.0444,0.0677,0.108,0.1365,0.0,0.5373,behavioral deviation detected; procurement relevance is weak
V0023,0.1174,0.012466701718864593,0.05619673555788708,LOW_RELEVANCE,0.0,0.002825328236662789,0.14403104314083542,0.0,0.003025894395991121,0.5399,0.1698,0.0769,0.0085,-0.0433,0.1514,0.0,0.5048,behavioral deviation detected; procurement relevance is weak
V0295,0.1142,0.04919844660612728,0.0559903564210512,LOW_RELEVANCE,0.05069299411429656,0.11431270666036844,0.0,0.014972419227738377,0.03425577041316517,0.6751,0.0947,0.0462,0.3872,0.1335,-0.0456,-0.6667,-0.1649,behavioral deviation detected; procurement relevance is weak
V0259,0.1101,0.07491835173128328,0.05492371802943022,LOW_RELEVANCE,0.08081476579160232,0.11839901260689412,0.026258560810152876,0.0,0.07080832084131235,0.6843,0.0863,0.0308,0.4029,0.2198,0.3081,0.0,0.0809,behavioral deviation detected; procurement relevance is weak
V0193,0.1151,0.0008744350560031442,0.05479800202962272,LOW_RELEVANCE,0.0,0.0,0.0,0.017488701120062882,0.0,0.6317,0.212,0.1,-0.0818,-0.3214,-0.0534,0.0,-0.5059,behavioral deviation detected; procurement relevance is weak
V0046,0.1129,0.006605462840109837,0.05376834610222342,LOW_RELEVANCE,0.0,0.013644583264836429,0.05210275206167651,0.0,0.003999463416976725,0.6427,0.1103,0.075,0.0415,0.0,0.3358,-1.1111,0.1649,behavioral deviation detected; procurement relevance is weak
V0273,0.1107,0.010961957838623696,0.0526255403660034,LOW_RELEVANCE,0.0,0.09134964865519747,0.0,0.0,0.0,0.7148,0.0681,0.0444,0.3016,-0.0749,0.2724,0.0,-0.1499,behavioral deviation detected; procurement relevance is weak
V0158,0.1004,0.04407340682980461,0.04909725290104067,LOW_RELEVANCE,0.04247577463709832,0.051683262209578,0.03207072336581274,0.07106363214119833,0.04195449918963119,0.5301,0.1031,0.0545,0.1635,0.1109,-0.2295,-0.5263,0.0994,behavioral deviation detected; procurement relevance is weak
V0181,0.0968,0.04517654779003412,0.047163548708383046,LOW_RELEVANCE,0.07547797788543323,0.0,0.0,0.07327319906091684,0.0,0.5385,0.178,0.0286,-0.0932,0.2041,-0.2372,0.0,-0.1542,behavioral deviation detected; procurement relevance is weak
V0239,0.0907,0.08590703887905779,0.04591678133746889,LOW_RELEVANCE,0.10819391431527128,0.040552641678393245,0.04595325170933376,0.099207302426135,0.06448721873098974,0.6062,0.0663,0.0667,0.1268,0.3033,-0.3304,0.0,0.1445,behavioral deviation detected; procurement relevance is weak
V0160,0.0967,0.009561324869600965,0.045560901893945585,LOW_RELEVANCE,0.0,0.04260411680229775,0.0,0.0889766170665047,0.0,0.8422,0.0,0.0,0.1335,-0.2857,-0.293,0.0,-0.1874,behavioral deviation detected; procurement relevance is weak
V0014,0.0883,0.027285599923965093,0.042574183265879285,LOW_RELEVANCE,0.03668310727496917,0.01938351910567777,0.0,0.04767951241191035,0.011999465047276,0.4402,0.1042,0.05,0.0593,0.0952,-0.1502,-0.4167,-0.1546,behavioral deviation detected; procurement relevance is weak
V0548,0.0837,0.06897123186665634,0.041337881231018975,LOW_RELEVANCE,0.08592321755027423,0.10852252466421015,0.0,0.0,0.04345379627150148,0.6758,0.027,0.0,0.3652,0.235,0.1472,0.0,0.0,behavioral deviation detected; procurement relevance is weak
V0411,0.0855,0.00717716884397734,0.041016948407820684,LOW_RELEVANCE,0.0,0.000732795949636933,0.08564462054251754,0.0,0.0011883184330975223,0.3019,0.1722,0.1143,0.0022,-0.042,0.2427,0.0,0.281,behavioral deviation detected; procurement relevance is weak
V0451,0.076,0.026556762985224525,0.03683564457495019,LOW_RELEVANCE,0.03897901130160683,0.0,0.02095163501076953,0.023119505047215886,0.011431003580592052,0.195,0.1778,0.0833,-0.1156,0.1014,-0.071,0.0,0.0642,behavioral deviation detected; procurement relevance is weak
V0377,0.0711,0.10300312474306127,0.03604049722973111,LOW_RELEVANCE,0.12498687480312204,0.13867355727820843,0.0061947195812767095,0.04339785083383821,0.0747702330988254,0.5734,0.0011,0.0,0.483,0.3571,-0.1361,0.0,0.0187,behavioral deviation detected; procurement relevance is weak
V0286,0.0705,0.004101492939006894,0.033069351883966494,LOW_RELEVANCE,0.0054105665181413114,0.0,0.007641163044556911,0.0,0.002571941552323096,0.5698,0.0,0.0,-0.0073,0.0136,0.0299,-1.1111,0.0231,behavioral deviation detected; procurement relevance is weak
V0150,0.0687,0.0024534043362495245,0.03263605010973754,LOW_RELEVANCE,0.0,0.0,0.0,0.04906808672499049,0.0,0.2081,0.1376,0.08,-0.0529,-0.0488,-0.1548,0.0,-0.1124,behavioral deviation detected; procurement relevance is weak
V0356,0.0626,0.004888405704419006,0.029497660892663816,LOW_RELEVANCE,0.0,0.04073671420349172,0.0,0.0,0.0,0.3923,0.0361,0.0222,0.1274,-0.0694,0.1303,0.0,-0.2913,behavioral deviation detected; procurement relevance is weak
V0253,0.0576,0.014660343066748007,0.027250996678446597,LOW_RELEVANCE,0.026479750778816202,0.0,0.0,0.0019296027679819017,0.0,0.4871,0.003,0.0,-0.1727,0.068,-0.0058,0.0,-0.2923,behavioral deviation detected; procurement relevance is weak
V0543,0.0554,0.0032859197698577596,0.025969130282883172,LOW_RELEVANCE,0.0,0.0,0.041073997123221996,0.0,0.0,0.4538,0.0,0.0,-0.0816,-0.0785,0.1767,0.0,0.1285,behavioral deviation detected; procurement relevance is weak
V0535,0.0441,0.0039028887523048558,0.020682584903196067,LOW_RELEVANCE,0.0,0.0,0.0,0.07805777504609711,0.0,0.398,0.0,0.0,-0.0552,-0.1255,-0.254,0.0,-0.1927,behavioral deviation detected; procurement relevance is weak
